xcyq,,小杈叶槭,Acer robustum var. minus,,Latin 61209
hsq,,,hsq   Acer rubescens,,Latin 61209
tq,,糖槭,Acer saccharinum,,Latin 61209
yyq,,盐源槭,Acer schneiderianum,,Latin 61209
rmyyq,,柔毛盐源槭,Acer schneiderianum var. pubescens,,Latin 61209
jcqz,,尖齿槭组,Acer Sect. Arguta,,Latin 61209
lyqz,,蔹叶槭组,Acer Sect. Cissifolia,,Latin 61209
ctqz,,茶条槭组,Acer Sect. Ginnala,,Latin 61209
bgqz,,扁果槭组,Acer Sect. Hyptiocarpa,,Latin 61209
qyyqz,,全缘叶槭组,Acer Sect. Integrifolia,,Latin 61209
jgqz,,坚果槭组,Acer Sect. Lithocarpa,,Latin 61209
dhqz,,大花槭组,Acer Sect. Macrantha,,Latin 61209
xgqz,,小果槭组,Acer Sect. Microcarpa,,Latin 61209
cyqz,,梣叶槭组,Acer Sect. Negundo,,Latin 61209
jzqz,,鸡爪槭组,Acer Sect. Palmata,,Latin 61209
wxyqz,,五小叶槭组,Acer Sect. Pentaphylla,,Latin 61209
tzqz,,桐状槭组,Acer Sect. Platanoidea,,Latin 61209
szqz,,穗状槭组,Acer Sect. Spicata,,Latin 61209
sxyqz,,三小叶槭组,Acer Sect. Trifoliata,,Latin 61209
tsq,,天山槭,Acer semenovii,,Latin 61209
jcqx,,尖齿槭系,Acer Ser. Arguta,,Latin 61209
lbqx,,篱笆槭系,Acer Ser. Campestria,,Latin 61209
lyqx,,蔹叶槭系,Acer Ser. Cissifolia,,Latin 61209
zyqx,,楂叶槭系,Acer Ser. Crataegifolia,,Latin 61209
srqx,,十蕊槭系,Acer Ser. Decandra,,Latin 61209
xpqx,,血皮槭系,Acer Ser. Grisea,,Latin 61209
jgqx,,坚果槭系,Acer Ser. Lithocarpa,,Latin 61209
dbqx,,东北槭系,Acer Ser. Mandshurica,,Latin 61209
cgqx,,长梗槭系,Acer Ser. Micrantha,,Latin 61209
cyqx,,梣叶槭系,Acer Ser. Negundo,,Latin 61209
jzqx,,鸡爪槭系,Acer Ser. Palmata,,Latin 61209
ymqx,,羽脉槭系,Acer Ser. Penninervia,,Latin 61209
wxyqx,,五小叶槭系,Acer Ser. Pentaphylla,,Latin 61209
tzqx,,桐状槭系,Acer Ser. Platanoidea,,Latin 61209
zhqx,,中华槭系,Acer Ser. Sinensia,,Latin 61209
szqx,,穗状槭系,Acer Ser. Spicata,,Latin 61209
ddqx,,鞑靼槭系,Acer Ser. Tatarica,,Latin 61209
qkqx,,青楷槭系,Acer Ser. Tegmentosa,,Latin 61209
cbqx,,粗柄槭系,Acer Ser. Tonkinensia,,Latin 61209
sjqx,,三角槭系,Acer Ser. Trifida,,Latin 61209
smqx,,三脉槭系,Acer Ser. Trinervia,,Latin 61209
rmqx,,绒毛槭系,Acer Ser. Velutina,,Latin 61209
twwlf,,台湾五裂枫,Acer serrulatum,,Latin 61209
ssq,,上思槭,Acer shangszeense,,Latin 61209
afq,,安福槭,Acer shangszeense var. anfuense,,Latin 61209
sgq,,陕甘槭,Acer shenkanense,,Latin 61209
sxq,,陕西槭,Acer shensiense,,Latin 61209
pbq,,平坝槭,Acer shihweii,,Latin 61209
xcq,,西畴槭,Acer sichourense,,Latin 61209
xjq,,锡金槭,Acer sikkimense,,Latin 61209
xcxjq,,细齿锡金槭,Acer sikkimense var. serrulatum,,Latin 61209
zhq,,中华槭,Acer sinense,,Latin 61209
lyzhq,,绿叶中华槭,Acer sinense var. concolor,,Latin 61209
slzhq,,深裂中华槭,Acer sinense var. longilobum,,Latin 61209
xgzhq,,小果中华槭,Acer sinense var. microcarpum,,Latin 61209
byzhq,,波缘中华槭,Acer sinense var. undulatum,,Latin 61209
bhq,,滨海槭,Acer sino-oblongum,,Latin 61209
tmq,,天目槭,Acer sinopurpurascens,,Latin 61209
myq,,毛叶槭,Acer stachyophyllum,,Latin 61209
srq,,四蕊槭,Acer stachyophyllum subsp. tetramerum,,Latin 61209
wmmyq,,五脉毛叶槭,Acer stachyophyllum var. pentaneurum,,Latin 61209
dyxlq,,大叶细裂槭,Acer stenolobum var. megalophyllum,,Latin 61209
ppq,,苹婆槭,Acer sterculiaceum,,Latin 61209
fxq,,房县槭,Acer sterculiaceum subsp. franchetii,,Latin 61209
cyqys,,梣叶槭亚属,Acer Subgen. Negundo,,Latin 61209
smf,,色木枫,Acer subsp. pictum,,Latin 61209
xyq,,信宜槭,Acer sunyiense,,Latin 61209
scq,,四川槭,Acer sutchuenense,,Latin 61209
tqq,,天全槭,Acer sutchuenense subsp. tienchuanense,,Latin 61209
jyq,,角叶槭,Acer sycopseoides,,Latin 61209
dbq,,大埔槭,Acer taipuense,,Latin 61209
ctf,,茶条枫,Acer tataricum subsp. ginnala,,Latin 61209
qkq,,青楷槭,Acer tegmentosum,,Latin 61209
byq,,薄叶槭,Acer tenellum,,Latin 61209
qlbyq,,七裂薄叶槭,Acer tenellum var. septemlobum,,Latin 61209
hysrq,,桦叶四蕊槭,Acer tetramerum var. betulifolium,,Latin 61209
cwsrq,,长尾四蕊槭,Acer tetramerum var. dolichurum,,Latin 61209
hpsrq,,蒿苹四蕊槭,Acer tetramerum var. haopingense,,Latin 61209
jgq,,巨果槭,Acer thomsonii,,Latin 61209
cyq,,察隅槭,Acer tibetense,,Latin 61209
cbq,,粗柄槭,Acer tonkinense,,Latin 61209
gxq,,,gxq   Acer tonkinense subsp. kwangsiense,,Latin 61209
fyq,,枫叶槭,Acer tonkinense subsp. liquidambarifolium,,Latin 61209
shq,,三花槭,Acer triflorum,,Latin 61209
gyshq,,革叶三花槭,Acer triflorum var. subcoriacea,,Latin 61209
ybq,,元宝槭,Acer truncatum,,Latin 61209
xkq,,小楷槭,Acer tschonoskii subsp. koreanum,,Latin 61209
qlq,,秦岭槭,Acer tsinglingense,,Latin 61209
lnq,,岭南槭,Acer tutcheri,,Latin 61209
xglnq,,小果岭南槭,Acer tutcheri var. shimadai,,Latin 61209
hkq,,花楷槭,Acer ukurundense,,Latin 61209
hkq,,花楷槭,Acer ukurunduense,,Latin 61209
teq,,天峨槭,Acer wangchii,,Latin 61209
jyq,,缙云槭,Acer wangchii subsp. tsinyunense,,Latin 61209
dzq,,滇藏槭,Acer wardii,,Latin 61209
sxq,,三峡槭,Acer wilsonii,,Latin 61209
cwsxq,,长尾三峡槭,Acer wilsonii var. longicaudatum,,Latin 61209
djsxq,,钝角三峡槭,Acer wilsonii var. obtusum,,Latin 61209
wyq,,武夷槭,Acer wuyishanicum,,Latin 61209
wyq,,婺源槭,Acer wuyuanense,,Latin 61209
mbwyq,,毛柄婺源槭,Acer wuyuanense var. trichopodum,,Latin 61209
ybc,,漾濞城,Acer yangbiense,,Latin 61209
yjq,,羊角槭,Acer yangjuechi,,Latin 61209
ysq,,瑶山槭,Acer yaoshanicum,,Latin 61209
daq,,都安槭,Acer yinkunii,,Latin 61209
cgq,,川甘槭,Acer yui,,Latin 61209
sgcgq,,瘦果川甘槭,Acer yui var. leptocarpum,,Latin 61209
qsk,,槭树科,Aceraceae,,Latin 61209
sghs,,宿冠花属,Acharia,,Latin 61209
sgh,,宿冠花,Acharia tragodes,,Latin 61209
sghk,,宿冠花科,Achariaceae,,Latin 61209
hxsrs,,茴香砂仁属,Achasma,,Latin 61209
mngk,,玛瑙果科,Achatocarpaceae,,Latin 61209
mngs,,玛瑙果属,Achatocarpus,,Latin 61209
mng,,玛瑙果,Achatocarpus oaxacanus,,Latin 61209
ss,,蓍属,Achillea,,Latin 61209
cys,,齿叶蓍,Achillea acuminata,,Latin 61209
gss,,高山蓍,Achillea alpina,,Latin 61209
yzs,,亚洲蓍,Achillea asiatica,,Latin 61209
hbs,,褐苞蓍,Achillea impatiens,,Latin 61209
rbs,,日本蓍,Achillea japonica,,Latin 61209
aets,,阿尔泰蓍,Achillea ledebouri,,Latin 61209
s,,蓍,Achillea millefolium,,Latin 61209
css,,长舌蓍,Achillea ptarmica,,Latin 61209
zzs,,珍珠蓍,Achillea ptarmica cv. The Pearl,,Latin 61209
dbs,,短瓣蓍,Achillea ptarmicoides,,Latin 61209
lys,,柳叶蓍,Achillea salicifolia,,Latin 61209
cyz,,存疑种,Achillea Sect. Dubia,,Latin 61209
csz,,,csz   Achillea Sect. Ptarmica,,Latin 61209
sys,,丝叶蓍,Achillea setacea,,Latin 61209
yns,,云南蓍,Achillea wilsoniana,,Latin 61209
cths,,长筒花属,Achimenes,,Latin 61209
mhjk,,绵壶菌科,Achlyogetonaceae,,Latin 61209
lhcs,,裸花草属,Achlys,,Latin 61209
jlfnylhc,,加利福尼亚裸花草,Achlys californica,,Latin 61209
rblhc,,日本裸花草,Achlys japonica,,Latin 61209
lhc,,裸花草,Achlys triphylla,,Latin 61209
jjcs,,芨芨草属,Achnatherum,,Latin 61209
zxjjc,,展序芨芨草,Achnatherum brandisii,,Latin 61209
dmjjc,,短芒芨芨草,Achnatherum breviaristatum,,Latin 61209
xjjc,,小芨芨草,Achnatherum caragana,,Latin 61209
zhjjc,,中华芨芨草,Achnatherum chinense,,Latin 61209
xyjjc,,细叶芨芨草,Achnatherum chingii,,Latin 61209
lyjjc,,林阴芨芨草,Achnatherum chingii var. laxum,,Latin 61209
dyzmc,,大叶直芒草,Achnatherum coreanum,,Latin 61209
zjjc,,藏芨芨草,Achnatherum duthiei,,Latin 61209
ydjjc,,远东芨芨草,Achnatherum extremiorientale,,Latin 61209
hbjjc,,湖北芨芨草,Achnatherum henryi,,Latin 61209
jyjjc,,尖颖芨芨草,Achnatherum henryi var. acutum,,Latin 61209
yyjjc,,异颖芨芨草,Achnatherum inaequiglume,,Latin 61209
zmc,,醉马草,Achnatherum inebrians,,Latin 61209
gsjjc,,干生芨芨草,Achnatherum jacquemontii,,Latin 61209
zyjjc,,朝阳芨芨草,Achnatherum nakaii,,Latin 61209
jmc,,京芒草,Achnatherum pekinense,,Latin 61209
myjjc,,毛颖芨芨草,Achnatherum pubicalyx,,Latin 61209
zhjjc,,紫花芨芨草,Achnatherum regelianum,,Latin 61209
djc,,钝基草,Achnatherum saposhnikovii,,Latin 61209
ym,,羽茅,Achnatherum sibiricum,,Latin 61209
jjc,,芨芨草,Achnatherum splendens,,Latin 61209
qlws,,鞘莲菀属,Achnophora,,Latin 61209
ljms,,鳞菊木属,Achnopogon,,Latin 61209
fqjs,,拂妻菊属,Achyrachaena,,Latin 61209
fqj,,拂妻菊,Achyrachaena mollis,,Latin 61209
nxs,,牛膝属,Achyranthes,,Latin 61209
tnx,,土牛膝,Achyranthes aspera,,Latin 61209
ymtnx,,银毛土牛膝,Achyranthes aspera var. argentea,,Latin 61209
dytnx,,钝叶土牛膝,Achyranthes aspera var. indica,,Latin 61209
hytnx,,禾叶土牛膝,Achyranthes aspera var. rubrofusca,,Latin 61209
hytnx,,褐叶土牛膝,Achyranthes aspera var. rubro-fusca,,Latin 61209
nx,,牛膝,Achyranthes bidentata,,Latin 61209
hynx,,红叶牛膝,Achyranthes bidentata f. rubra,,Latin 61209
smnx,,少毛牛膝,Achyranthes bidentata var. japonica,,Latin 61209
mmnx,,密毛牛膝,Achyranthes bidentata var. villosa,,Latin 61209
lynx,,柳叶牛膝,Achyranthes longifolia,,Latin 61209
hlynx,,红柳叶牛膝,Achyranthes longifolia f. rubra,,Latin 61209
xynx,,小叶牛膝,Achyranthes ogatai,,Latin 61209
cyz,,存疑种,Achyranthes Sect. Dubia,,Latin 61209
dtjrcs,,多头金绒草属,Achyrocline,,Latin 61209
sdhs,,霜垫花属,Achyronychia,,Latin 61209
bgjs,,秕冠菊属,Achyropappus,,Latin 61209
jbxs,,尖被苋属,Achyropsis,,Latin 61209
lgcs,,鳞果草属,Achyrospermum,,Latin 61209
lgc,,鳞果草,Achyrospermum densiflorum,,Latin 61209
xzlgc,,西藏鳞果草,Achyrospermum wallichianum,,Latin 61209
szs,,酸竹属,Acidosasa,,Latin 61209
xysz,,小叶酸竹,Acidosasa breviclavata,,Latin 61209
fsz,,粉酸竹,Acidosasa chienouensis,,Latin 61209
sz,,酸竹,Acidosasa chinensis,,Latin 61209
htz,,黄甜竹,Acidosasa edulis,,Latin 61209
gxsz,,广西酸竹,Acidosasa guangxiensis,,Latin 61209
mhsz,,毛花酸竹,Acidosasa hirtiflora,,Latin 61209
lcsz,,灵川酸竹,Acidosasa lingchuanensis,,Latin 61209
fjsz,,福建酸竹,Acidosasa longiligula,,Latin 61209
csslz,,长舌酸黎竹,Acidosasa nanunica,,Latin 61209
btsz,,斑箨酸竹,Acidosasa notata,,Latin 61209
mhsz,,毛花酸竹,Acidosasa purpurea,,Latin 61209
lz,,黎竹,Acidosasa venusta,,Latin 61209
shjjjs,,少花尖鸠菊属,Acilepidopsis,,Latin 61209
shjjj,,少花尖鸠菊,Acilepidopsis echitifolia,,Latin 61209
jjjs,,尖鸠菊属,Acilepis,,Latin 61209
cyjjj,,糙叶尖鸠菊,Acilepis aspera,,Latin 61209
gjjj,,岗尖鸠菊,Acilepis clivorum,,Latin 61209
nzjjj,,南漳尖鸠菊,Acilepis nantcianensis,,Latin 61209
lyjjj,,柳叶尖鸠菊,Acilepis saligna,,Latin 61209
zbjjj,,折苞尖鸠菊,Acilepis spirei,,Latin 61209
jjj,,尖鸠菊,Acilepis squarrosa,,Latin 61209
zyqs,,针叶芹属,Aciphylla,,Latin 61209
lbmls,,喇叭茉莉属,Acleisanthes,,Latin 61209
bhjs,,斑花菊属,Acmella,,Latin 61209
xpts,,肖蒲桃属,Acmena,,Latin 61209
tmss,,铁门杉属,Acmopyle,,Latin 61209
jyms,,尖药木属,Acokanthera,,Latin 61209
cyyjym,,长圆叶尖药木,Acokanthera oblongifolia,,Latin 61209
cyh,,长药花,Acokanthera oppositifolia,,Latin 61209
tz,,铁枣,Acokanthera venenata,,Latin 61209
yyhs,,羽叶花属,Acomastylis,,Latin 61209
yyh,,羽叶花,Acomastylis elata,,Latin 61209
asyyh,,矮生羽叶花,Acomastylis elata var. humilis,,Latin 61209
ggyyh,,光果羽叶花,Acomastylis elata var. leiocarpa,,Latin 61209
deyyh,,大萼羽叶花,Acomastylis macrosepala,,Latin 61209
zsqs,,棕鼠麹属,Acomis,,Latin 61209
wts,,乌头属,Aconitum,,Latin 61209
lslwt,,冷杉林乌头,Aconitum abietetorum,,Latin 61209
jewt,,尖萼乌头,Aconitum acutiusculum,,Latin 61209
zmjewt,,展毛尖萼乌头,Aconitum acutiusculum var. aureopilosum,,Latin 61209
lswt,,两色乌头,Aconitum alboviolaceum,,Latin 61209
zllswt,,直立两色乌头,Aconitum alboviolaceum var. erectum,,Latin 61209
gfwt,,高峰乌头,Aconitum alpinonepalense,,Latin 61209
xawt,,兴安乌头,Aconitum ambiguum,,Latin 61209
nhhwt,,拟黄花乌头,Aconitum anthoroideum,,Latin 61209
kjwt,,空茎乌头,Aconitum apetalum,,Latin 61209
dncw,,滇南草乌,Aconitum austroyunnanense,,Latin 61209
blwt,,白狼乌头,Aconitum bailangense,,Latin 61209
xhywt,,细黄叶乌头,Aconitum barbatum,,Latin 61209
xblywt,,西伯利亚乌头,Aconitum barbatum var. hispidum,,Latin 61209
nb,,牛扁,Aconitum barbatum var. puberulum,,Latin 61209
dlwt,,带岭乌头,Aconitum birobidshanicum,,Latin 61209
dbwt,,短柄乌头,Aconitum brachypodum,,Latin 61209
qmdbwt,,曲毛短柄乌头,Aconitum brachypodum var. crispulum,,Latin 61209
zmdbwt,,展毛短柄乌头,Aconitum brachypodum var. laxiflorum,,Latin 61209
kbwt,,宽苞乌头,Aconitum bracteolatum,,Latin 61209
xbwt,,显苞乌头,Aconitum bracteolosum,,Latin 61209
djwt,,短距乌头,Aconitum brevicalcaratum,,Latin 61209
wdjwt,,弯短距乌头,Aconitum brevicalcaratum var. lauenerianum,,Latin 61209
wjwt,,无距乌头,Aconitum brevicalcaratum var. parviflorum,,Latin 61209
dcwt,,短唇乌头,Aconitum brevilimbum,,Latin 61209
dbwt,,短瓣乌头,Aconitum brevipetalum,,Latin 61209
hzwt,,褐紫乌头,Aconitum brunneum,,Latin 61209
zywt,,珠芽乌头,Aconitum bulbilliferum,,Latin 61209
hywt,,Aconitum,bullatifolium var. dielsianum,,Latin 61209
dxwt,,滇西乌头,Aconitum bulleyanum,,Latin 61209
whwt,,弯喙乌头,Aconitum campylorrhynchum,,Latin 61209
zmwhwt,,展毛弯喙乌头,Aconitum campylorrhynchum var. patentipilum,,Latin 61209
xgwhwt,,细梗弯喙乌头,Aconitum campylorrhynchum var. tenuipes,,Latin 61209
dmywt,,大麻叶乌头,Aconitum cannabifolium,,Latin 61209
wt,,乌头,Aconitum carmichaeli,,Latin 61209
hswt,,黄山乌头,Aconitum carmichaeli var. hwangshanicum,,Latin 61209
mywt,,毛叶乌头,Aconitum carmichaeli var. pubescens,,Latin 61209
slwt,,深裂乌头,Aconitum carmichaeli var. tripartitum,,Latin 61209
zmwt,,展毛乌头,Aconitum carmichaeli var. truppelianum,,Latin 61209
wt,,乌头,Aconitum carmichaelii,,Latin 61209
hswt,,黄山乌头,Aconitum carmichaelii var. hwangshanicum,,Latin 61209
mywt,,毛叶乌头,Aconitum carmichaelii var. pubescens,,Latin 61209
slwt,,深裂乌头,Aconitum carmichaelii var. tripartitum,,Latin 61209
zmwt,,展毛乌头,Aconitum carmichaelii var. truppelianum,,Latin 61209
qcwt,,黔川乌头,Aconitum cavaleriei,,Latin 61209
jyqcwt,,聚叶黔川乌头,Aconitum cavaleriei var. aggregatifolium,,Latin 61209
cwlwt,,察瓦龙乌头,Aconitum changianum,,Latin 61209
zhwt,,展花乌头,Aconitum chasmanthum,,Latin 61209
cywt,,察隅乌头,Aconitum chayuense,,Latin 61209
jcwt,,加查乌头,Aconitum chiachaense,,Latin 61209
xmjcwt,,腺毛加查乌头,Aconitum chiachaense var. glandulosum,,Latin 61209
qnwt,,乾宁乌头,Aconitum chienningense,,Latin 61209
mgqnwt,,毛果乾宁乌头,Aconitum chienningense var. lasiocarpum,,Latin 61209
qlswt,,祁连山乌头,Aconitum chilienshanicum,,Latin 61209
hmwt,,黄毛乌头,Aconitum chrysotrichum,,Latin 61209
nhbwt,,拟哈巴乌头,Aconitum chuianum,,Latin 61209
csjwt,,绰斯甲乌头,Aconitum chuosjiaense,,Latin 61209
cswt,,苍山乌头,Aconitum contortum,,Latin 61209
hhwt,,黄花乌头,Aconitum coreanum,,Latin 61209
gywt,,革叶乌头,Aconitum coriaceifolium,,Latin 61209
hywt,,Aconitum,coriophyllum,,Latin 61209
cjwt,,粗茎乌头,Aconitum crassicaule,,Latin 61209
chwt,,粗花乌头,Aconitum crassiflorum,,Latin 61209
cbwt,,叉苞乌头,Aconitum creagromorphum,,Latin 61209
dxalwt,,大兴安岭乌头,Aconitum daxinganlinense,,Latin 61209
meswt,,马耳山乌头,Aconitum delavayi,,Latin 61209
dqwt,,迪庆乌头,Aconitum diqingense,,Latin 61209
czwt,,长柱乌头,Aconitum dolichorhynchum,,Latin 61209
cxwt,,长序乌头,Aconitum dolichostachyum,,Latin 61209
bcwt,,宾川乌头,Aconitum duclouxii,,Latin 61209
wjbcwt,,无距宾川乌头,Aconitum duclouxii var. ecalcaratum,,Latin 61209
dhwt,,敦化乌头,Aconitum dunhuaense,,Latin 61209
mtwt,,墨脱乌头,Aconitum elliotii,,Latin 61209
dgmtwt,,短梗墨脱乌头,Aconitum elliotii var. doshongense,,Latin 61209
ggmtwt,,光梗墨脱乌头,Aconitum elliotii var. glabrescens,,Latin 61209
mbmtwt,,毛瓣墨脱乌头,Aconitum elliotii var. pilopetalum,,Latin 61209
zntw,,藏南藤乌,Aconitum elwesii,,Latin 61209
zwt,,Aconitum,episcopale,,Latin 61209
lxwt,,镰形乌头,Aconitum falciforme,,Latin 61209
fjswt,,梵净山乌头,Aconitum fanjingshanicum,,Latin 61209
fswt,,冯氏乌头,Aconitum fengii,,Latin 61209
gwwt,,赣皖乌头,Aconitum finetianum,,Latin 61209
bywt,,薄叶乌头,Aconitum fischeri,,Latin 61209
wzwt,,弯枝乌头,Aconitum fischeri var. arcuatum,,Latin 61209
fmtbc,,伏毛铁棒锤,Aconitum flavum,,Latin 61209
dhwt,,独花乌头,Aconitum fletcheranum,,Latin 61209
dhwt,,独花乌头,Aconitum fletcherianum,,Latin 61209
twwt,,台湾乌头,Aconitum formosanum,,Latin 61209
ljwt,,丽江乌头,Aconitum forrestii,,Latin 61209
mgljwt,,毛果丽江乌头,Aconitum forrestii var. albovillosum,,Latin 61209
ddwt,,大渡乌头,Aconitum franchetii,,Latin 61209
dkddwt,,低盔大渡乌头,Aconitum franchetii var. subnaviculare,,Latin 61209
zmddwt,,展毛大渡乌头,Aconitum franchetii var. villosulum,,Latin 61209
lswt,,梨山乌头,Aconitum fukutomei,,Latin 61209
fswt,,抚松乌头,Aconitum fusungense,,Latin 61209
cnwt,,错那乌头,Aconitum gammiei,,Latin 61209
xbwt,,膝瓣乌头,Aconitum geniculatum,,Latin 61209
dkxbwt,,低盔膝瓣乌头,Aconitum geniculatum var. humilius,,Latin 61209
cjxbwt,,长距膝瓣乌头,Aconitum geniculatum var. longicalcaratum,,Latin 61209
zkxbwt,,爪盔膝瓣乌头,Aconitum geniculatum var. unguiculatum,,Latin 61209
chwt,,长喙乌头,Aconitum georgei,,Latin 61209
wmwt,,无毛乌头,Aconitum glabrisepalum,,Latin 61209
lrwt,,露蕊乌头,Aconitum gymnandrum,,Latin 61209
hbwt,,哈巴乌头,Aconitum habaense,,Latin 61209
gbwt,,钩瓣乌头,Aconitum hamatipetalum,,Latin 61209
jcwt,,剑川乌头,Aconitum handelianum,,Latin 61209
smjcwt,,疏毛剑川乌头,Aconitum handelianum var. laxipilosum,,Latin 61209
gywt,,瓜叶乌头,Aconitum hemsleyanum,,Latin 61209
zmgywt,,展毛瓜叶乌头,Aconitum hemsleyanum var. atropurpureum,,Latin 61209
jjgywt,,截基瓜叶乌头,Aconitum hemsleyanum var. chingtungense,,Latin 61209
qjgywt,,拳距瓜叶乌头,Aconitum hemsleyanum var. circinatum,,Latin 61209
cjgywt,,长距瓜叶乌头,Aconitum hemsleyanum var. elongatum,,Latin 61209
zygywt,,珠芽瓜叶乌头,Aconitum hemsleyanum var. hsiae,,Latin 61209
zkgywt,,爪盔瓜叶乌头,Aconitum hemsleyanum var. unguiculatum,,Latin 61209
cewt,,川鄂乌头,Aconitum henryi,,Latin 61209
xlcewt,,细裂川鄂乌头,Aconitum henryi var. compositum,,Latin 61209
zmcewt,,展毛川鄂乌头,Aconitum henryi var. villosum,,Latin 61209
tjwt,,同戛乌头,Aconitum hicksii,,Latin 61209
hlwt,,会理乌头,Aconitum huiliense,,Latin 61209
bdwt,,巴东乌头,Aconitum ichangense,,Latin 61209
qkwt,,缺刻乌头,Aconitum incisofidum,,Latin 61209
dbwt,,滇北乌头,Aconitum iochanicum,,Latin 61209
ylwt,,鸭绿乌头,Aconitum jaluense,,Latin 61209
ggylwt,,光梗鸭绿乌头,Aconitum jaluense var. glabrescens,,Latin 61209
jjylwt,,截基鸭绿乌头,Aconitum jaluense var. truncatum,,Latin 61209
lbwt,,萝卜乌头,Aconitum japonicum subsp. napiforme,,Latin 61209
rhwt,,热河乌头,Aconitum jeholense,,Latin 61209
hbwt,,华北乌头,Aconitum jeholense var. angustius,,Latin 61209
jlwt,,吉隆乌头,Aconitum jilongense,,Latin 61209
dgwt,,多根乌头,Aconitum karakolicum,,Latin 61209
zmdgwt,,展毛多根乌头,Aconitum karakolicum var. patentipilum,,Latin 61209
jlwt,,吉林乌头,Aconitum kirinense,,Latin 61209
mgjlwt,,毛果吉林乌头,Aconitum kirinense var. australe,,Latin 61209
yljlwt,,异裂吉林乌头,Aconitum kirinense var. heterophyllum,,Latin 61209
rlwt,,锐裂乌头,Aconitum kojimae,,Latin 61209
fzrlwt,,分枝锐裂乌头,Aconitum kojimae var. ramosum,,Latin 61209
gbwt,,工布乌头,Aconitum kongboense,,Latin 61209
zmgbwt,,展毛工布乌头,Aconitum kongboense var. villosum,,Latin 61209
gswt,,贡山乌头,Aconitum kungshanense,,Latin 61209
bwt,,北乌头,Aconitum kusnezoffii,,Latin 61209
fmbwt,,伏毛北乌头,Aconitum kusnezoffii var. crispulum,,Latin 61209
klbwt,,宽裂北乌头,Aconitum kusnezoffii var. gibbiferum,,Latin 61209
gjwt,,光茎乌头,Aconitum laevicaule,,Latin 61209
mnwt,,冕宁乌头,Aconitum legendrei,,Latin 61209
dkmnwt,,低盔冕宁乌头,Aconitum legendrei var. albovillosum,,Latin 61209
gxwt,,光序乌头,Aconitum leiostachyum,,Latin 61209
lwqwt,,类乌齐乌头,Aconitum leiwuqiense,,Latin 61209
bhwt,,白喉乌头,Aconitum leucostomum,,Latin 61209
hbbhwt,,河北白喉乌头,Aconitum leucostomum var. hopeiense,,Latin 61209
lswt,,凉山乌头,Aconitum liangshanicum,,Latin 61209
lxwt,,理县乌头,Aconitum lihsienense,,Latin 61209
ggwt,,贡嘎乌头,Aconitum liljestrandii,,Latin 61209
mekwt,,马尔康乌头,Aconitum liljestrandii var. falcatum,,Latin 61209
sjswt,,刷经寺乌头,Aconitum liljestrandii var. fangianum,,Latin 61209
qlwt,,秦岭乌头,Aconitum lioui,,Latin 61209
qlwt,,Aconitum,liouii,,Latin 61209
ccwt,,长齿乌头,Aconitum lonchodontum,,Latin 61209
gmwt,,高帽乌头,Aconitum longecassidatum,,Latin 61209
